"Domain","Function","Process_Id","Thread_Id","Correlation_Id","Start_Timestamp","End_Timestamp"
"HSA_CORE_API","hsa_system_get_major_extension_table",3115036,3115036,1,6200840243055156,6200840243055866
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,3,6200840243065015,6200840243065135
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,4,6200840243069905,6200840243069935
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,5,6200840243070545,6200840243070665
"HSA_CORE_API","hsa_iterate_agents",3115036,3115036,2,6200840243063345,6200840243070935
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,6,6200840243072585,6200840243072855
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,7,6200840243073425,6200840243073475
"HSA_CORE_API","hsa_agent_iterate_isas",3115036,3115036,8,6200840243075175,6200840243075555
"HSA_CORE_API","hsa_isa_get_info_alt",3115036,3115036,9,6200840243076645,6200840243086865
"HSA_CORE_API","hsa_isa_get_info_alt",3115036,3115036,10,6200840243087345,6200840243088455
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,11,6200840243094485,6200840243094535
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,12,6200840243094885,6200840243094925
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,13,6200840243097195,6200840243097235
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,14,6200840243124254,6200840243124304
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,15,6200840243124594,6200840243124634
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,16,6200840243126094,6200840243126164
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,17,6200840243126474,6200840243128904
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,18,6200840243129204,6200840243129254
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,19,6200840243129504,6200840243129534
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,20,6200840243129794,6200840243130194
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,21,6200840243130484,6200840243130804
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,22,6200840243136184,6200840243136224
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,23,6200840243136514,6200840243136554
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,24,6200840243136814,6200840243136854
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,25,6200840243137124,6200840243137154
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,26,6200840243137414,6200840243137444
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,27,6200840243137714,6200840243137744
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,28,6200840243141194,6200840243141234
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,29,6200840243148344,6200840243148394
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,30,6200840243148664,6200840243148704
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,31,6200840243149074,6200840243149104
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,32,6200840243149374,6200840243149394
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,33,6200840243153764,6200840243172603
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,34,6200840243173063,6200840243173103
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,35,6200840243173373,6200840243173403
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,36,6200840243173683,6200840243173713
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,37,6200840243173973,6200840243174003
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,38,6200840243174263,6200840243174293
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,39,6200840243174553,6200840243174583
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,40,6200840243174843,6200840243174873
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,41,6200840243175133,6200840243175163
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,42,6200840243175423,6200840243175453
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,43,6200840243175713,6200840243175743
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,44,6200840243176013,6200840243176053
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,45,6200840243176323,6200840243176363
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,46,6200840243176623,6200840243176663
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,47,6200840243176923,6200840243176963
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,48,6200840243177223,6200840243177583
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,49,6200840243177863,6200840243177903
"HSA_CORE_API","hsa_system_get_info",3115036,3115036,50,6200840243223822,6200840243224262
"HSA_CORE_API","hsa_system_get_info",3115036,3115036,51,6200840243224692,6200840243224972
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,52,6200840243225262,6200840243225312
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,53,6200840243225582,6200840243225622
"HSA_CORE_API","hsa_system_get_info",3115036,3115036,54,6200840243226162,6200840243226192
"HSA_CORE_API","hsa_signal_create",3115036,3115036,55,6200840243232972,6200840243234542
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,56,6200840243583015,6200840243583075
"HSA_CORE_API","hsa_queue_create",3115036,3115036,57,6200840243584805,6200840254209438
"HSA_CORE_API","hsa_executable_create_alt",3115036,3115036,58,6200840260775055,6200840260786395
"HSA_CORE_API","hsa_code_object_reader_create_from_memory",3115036,3115036,59,6200840260788624,6200840260811794
"HSA_CORE_API","hsa_executable_load_agent_code_object",3115036,3115036,60,6200840260813614,6200840260972471
"HSA_CORE_API","hsa_signal_create",3115036,3115036,62,6200840260986430,6200840260987750
"HSA_CORE_API","hsa_signal_wait_scacquire",3115036,3115036,63,6200840260989600,6200840261006520
"HSA_CORE_API","hsa_signal_destroy",3115036,3115036,64,6200840261007820,6200840261008820
"HSA_CORE_API","hsa_executable_freeze",3115036,3115036,61,6200840260974961,6200840261188606
"HSA_CORE_API","hsa_executable_get_symbol_by_name",3115036,3115036,65,6200840261190626,6200840261191686
"HSA_CORE_API","hsa_executable_symbol_get_info",3115036,3115036,66,6200840261194306,6200840261194396
"HSA_CORE_API","hsa_executable_symbol_get_info",3115036,3115036,67,6200840261194776,6200840261194816
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,68,6200840261195416,6200840261195586
"HSA_CORE_API","hsa_executable_get_symbol_by_name",3115036,3115036,69,6200840261196466,6200840261196596
"HSA_CORE_API","hsa_executable_symbol_get_info",3115036,3115036,70,6200840261196856,6200840261196886
"HSA_CORE_API","hsa_executable_symbol_get_info",3115036,3115036,71,6200840261197136,6200840261197166
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,72,6200840261197466,6200840261197496
"HSA_CORE_API","hsa_executable_get_symbol_by_name",3115036,3115036,73,6200840261197956,6200840261198136
"HSA_CORE_API","hsa_executable_symbol_get_info",3115036,3115036,74,6200840261198396,6200840261198426
"HSA_CORE_API","hsa_executable_symbol_get_info",3115036,3115036,75,6200840261198676,6200840261198696
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,76,6200840261198946,6200840261198976
"HSA_CORE_API","hsa_executable_get_symbol_by_name",3115036,3115036,77,6200840261199396,6200840261199516
"HSA_CORE_API","hsa_executable_symbol_get_info",3115036,3115036,78,6200840261199776,6200840261199796
"HSA_CORE_API","hsa_executable_symbol_get_info",3115036,3115036,79,6200840261200046,6200840261200076
"HSA_CORE_API","hsa_agent_get_info",3115036,3115036,80,6200840261200366,6200840261200396
